person,material,trial,label,feature_Ts,feature_Fs,feature_Gs,feature_Gs_ch1,feature_Gs_ch2,feature_ZCRs,feature_slopes,feature_mu3s,feature_mu4s,feature_mu_frics,feature_AVG_normal_force,feature_Touch_time,feature_Roughness,feature_Friction_F,feature_STD_fric,feature_COV_fric,feature_ZCRs_CH1,feature_ZCRs_CH2,feature_slopes_fric,feature_STD_normal,feature_COV_normal,feature_F_Amp,feature_F_Amp_std,feature_F_Amp_cov,feature_F_max,feature_Press_angle,feature_Press_angle_std
wxn,9,0,2,130.625,0.445,135.04831228921688,0.0434567901234569,0.05214814814814794,3.7914691943127963,43.127962085308056,0.579659239550366,2.9569767938517666,1.2932798598710427,0.4759664197530864,1318.125,0.21019326399661886,0.6477718783760058,0.4161883542073393,0.6424921613620258,0.0018957345971563982,0.0037914691943127963,0.00047393364928909954,0.2412286919819655,0.506818720755775,0.8157171548424279,0.46061045413263096,0.5646693236721337,1.051,40.378748592451004,13.76110252473888
wxn,9,1,2,186.25,0.147,90.06177343638954,-0.05663716814159282,0.06513274336283158,1.7699115044247788,2.6548672566371683,0.321082621800213,1.6310439315515428,1.3634439007451387,0.32659557522123894,705.625,0.1444265015197512,0.43881629664633964,0.263495218863575,0.6004681705701026,0.0,0.002654867256637168,0.0008849557522123894,0.17883442724990584,0.5475714945885648,0.5554253104627064,0.30354343871622663,0.5465063132671334,0.633,37.95680405281984,10.517461597400219
wxn,9,2,2,205.0,0.213,325.9539011519605,-0.0509554140127394,0.06878980891719788,0.0,29.45859872611465,1.1597104307156305,4.669609579867326,1.509904831195706,0.7622332802547771,784.375,0.12927168710135764,1.168404805674642,0.7451988378992134,0.6377916577199734,0.004777070063694267,0.0015923566878980893,0.0007961783439490446,0.4468940446468629,0.5862956344512905,1.4025320949326296,0.8568014246502014,0.6108961269020783,2.234,34.787810241790936,8.571245178671113
hx,1,0,4,246.25,0.795,-176.83092276480087,-0.00903954802259909,-0.015496368038740957,2.824858757062147,54.479418886198545,-0.8759899040598365,5.391554668242007,0.7284234114945123,0.8588938660209846,1548.125,0.04247600479006844,0.6385405905999635,0.24729711136815963,0.38728487273738205,0.005246166263115416,0.002824858757062147,0.0008071025020177562,0.206700848946274,0.24065936098002574,1.0793628449502253,0.2903269021625895,0.26897989264766464,1.277,54.6769092400505,8.315891485324254
hx,1,1,3,298.75,0.879,-1053.534464734442,-0.016102470265325335,0.0014638609332113658,5.489478499542543,178.8655077767612,-0.8854052635999463,3.6153499919324354,0.33776881067336184,1.9606056724611163,1365.625,0.011320092491042748,0.6477843882849842,0.24809126740402498,0.3829843260978381,0.004117108874656907,0.0036596523330283625,0.0009149130832570906,0.6026942755609925,0.3074020870318305,2.073172658302611,0.6247751693329898,0.3013618604465477,2.95,71.50393675982673,5.5132305306100235
hx,1,2,3,213.75,0.573,-1117.0562020931284,-0.009395644727183888,0.0007829703939320462,2.446782481037436,136.04110594568144,2.2171718131147085,9.23933656978858,0.3268232234632437,1.9794993883043797,2553.75,0.029311213499275634,0.5875261198360531,0.35115456223703045,0.5976833205901021,0.005382921458282359,0.0068509909469048206,0.002202104232933692,1.1544110519504298,0.583183333509028,2.089696507731128,1.1630768155236046,0.5565769054121675,7.034,72.32471404301054,8.857153983519014
hx,10,0,1,123.125,0.702,-564.3720206521107,-0.0024945431867790984,-0.0024945431867788147,4.521359526036795,106.79763018397256,-0.01443914108434402,3.2297483270496956,0.4176008601954808,1.1584225132522605,4008.125,0.02009234158004924,0.45515352876834103,0.16413805882870947,0.36062130348164484,0.00420954162768943,0.0034299968818210166,0.0009354536950420954,0.42642949398945723,0.3681122294423132,1.2524429240300257,0.43506044603852234,0.34736947903271664,2.314,67.67409921036402,6.788539608409257
hx,10,1,4,151.875,0.489,-940.4532941527049,-0.003293149073801836,0.0009408997353720965,1.617171420170538,96.44222287562482,-0.8273417844102314,6.390359813795905,0.3660085784942541,1.8232603645986474,4250.625,0.010206750595271326,0.6513544854584499,0.18139317175378344,0.27848610212012515,0.003087327256689209,0.003087327256689209,0.00029403116730373417,0.39865473575248705,0.21864937311914998,1.9437969387879528,0.4025215083676918,0.20708001969520673,2.813,70.05622950516369,5.150295455441133
hx,10,2,4,187.5,0.469,-405.0019976192328,-0.011985018726591776,0.0065372829417773394,3.404834865509023,105.89036431733061,-1.4407418680088036,5.265646943535113,0.5103952255285542,0.9954971058903643,1835.0,0.022895928935025473,0.4908162268173978,0.17275110199189198,0.3519669736920942,0.0034048348655090228,0.0040858018386108275,0.00034048348655090226,0.2706636707887642,0.27188795345284794,1.1178943676878428,0.2921112886545433,0.2613049113564471,1.509,63.37144182608737,6.888249212951583
hx,11,0,3,121.875,0.629,-263.16866136530643,-0.0018991097922847753,-0.0023738872403558805,3.5608308605341246,93.76854599406528,0.0326817891679779,4.035667662004528,0.7015262182565564,1.0286424332344213,4211.875,0.06097552267124651,0.700704076883666,0.25249169194670745,0.36033997842519655,0.0048961424332344215,0.0043026706231454005,0.000741839762611276,0.2538488306503814,0.2467804384193927,1.2630416051081865,0.2863715172677513,0.22673165801471915,1.719,56.019073912133905,9.880191052030929
hx,11,1,3,190.0,0.483,-294.85869741001204,-0.010548768663952369,-0.0018615474112857017,1.1634671320535195,107.62070971495055,-0.03331636465481696,2.413591967668198,0.7276826267932514,1.0731582315299593,3222.5,0.12096850031621831,0.7057315199479292,0.24221565661949562,0.3432121844825168,0.004072134962187318,0.0038782237735117317,0.0009695559433779329,0.35127070111953956,0.32732423868076455,1.3139828761744776,0.3243980564759868,0.24688149469682397,1.812,55.96026878883202,12.425359667174822
hx,11,2,4,160.0,0.257,26.891282063120475,-0.031099744245525203,-0.011457800511509056,2.0460358056265986,159.07928388746802,-0.5279368865899958,2.8549723290274405,1.155253105798469,0.5837074168797954,1221.25,0.24700879818285587,0.6172127629710458,0.22661570636526418,0.36715978664215504,0.0025575447570332483,0.0025575447570332483,0.0010230179028132991,0.19177263104155698,0.32854239212288316,0.8711543240211658,0.22558259556554902,0.2589467667729423,0.931,43.80143258439898,13.20825770403777
hx,12,0,3,31.875,0.109,-151.03518461007587,0.0009148084619780913,-0.0018296169239564101,4.288164665523156,72.32704402515724,2.014430194779301,14.251713510001927,0.80366155720541,0.8831846769582619,4371.875,0.05317034541143887,0.694976994468761,0.23071641357783043,0.33197705163491,0.004859919954259577,0.004145225843339051,0.001429388221841052,0.25026606693517395,0.28336776380349404,1.1398138865759793,0.2823042121128904,0.2476757086728757,2.417,52.128011114838806,9.511466119623641
hx,12,1,3,208.125,0.473,-84.62149091307712,-0.024438454627134322,-0.004312668463611206,1.7969451931716083,60.64690026954178,0.1064034575545974,3.6596524148867284,0.8944556048223421,0.9851635220125787,1390.625,0.03298310614181999,0.879712609734868,0.2856780369670787,0.32474018651747844,0.004941599281221923,0.004043126684636119,0.0008984725965858042,0.29277569499909756,0.2971848718078696,1.328370764131179,0.3836692614998972,0.2888269388786467,1.663,48.735911595712345,6.674788967943916
hx,12,2,3,126.25,0.165,14.057193179314554,0.004184829991281614,-0.011857018308631033,0.43591979075850046,30.07846556233653,-0.6657776776381559,3.9797170242613853,1.0158261233292647,0.5247909764603313,2866.875,0.024194450289618568,0.5423075603640658,0.1819404181860327,0.3354930513303026,0.003051438535309503,0.0023975588491717526,0.00043591979075850045,0.13760538843527273,0.2622098980500939,0.7569384074307488,0.22041974742419354,0.2911990530013625,0.905,44.92179058202402,5.349639016332099
hx,13,0,1,193.125,0.696,-723.022633315793,-0.005664488017429739,0.00043572984749471437,2.5871459694989105,135.34858387799565,0.02711089411336495,4.142801059226797,0.4483843765249279,1.569642973856209,4589.375,0.034502862380085965,0.6686791101391073,0.27466728507283084,0.41076097773667697,0.0055827886710239655,0.004765795206971677,0.001906318082788671,0.5059621235454447,0.32234217078194916,1.7259434279687327,0.5132931804690463,0.297398612347997,3.313,66.43733926503428,8.766610976516525
hx,13,1,4,176.25,0.017,-782.7399688665619,-0.013314840499307128,0.0014794267221451898,1.6181229773462784,111.18816458622284,-0.46895234931295227,3.228308280205947,0.5041626001793251,1.9008945908460473,2703.125,0.014973418230377287,0.9255147067344831,0.2892294765821124,0.31250662412767927,0.003236245954692557,0.003236245954692557,0.001155802126675913,0.5880498113762125,0.3093542452106638,2.123722605958289,0.6238880361209628,0.29377096348204346,3.065,63.50727922638434,5.770447565760139
hx,13,2,4,178.125,0.017,-486.97514410380984,-0.0049824834565973496,0.003736862592448565,16.348773841961854,28.026469443363176,-1.330752993172953,4.053773330912949,0.510037160490229,1.257075905021409,1605.0,0.010434449064904098,0.6502463785777661,0.23334627915246725,0.35885825256397064,0.0011677695601401323,0.001557026080186843,0.0,0.45861742664702204,0.3648287464703346,1.4164047928988968,0.5115056954820401,0.36112959942416084,1.835,63.152580753082646,5.02669428883205
hx,14,0,3,110.0,0.643,-325.3911920879029,0.006052963430012696,0.02522068095838559,2.837326607818411,165.1954602774275,0.2010936311055921,2.434863410987125,0.6875591561661909,1.005625472887768,1981.875,0.16228379745766622,0.600148999696669,0.27844213648648486,0.4639550122173273,0.005674653215636823,0.004413619167717529,0.0018915510718789407,0.34318717988238034,0.34126738943563084,1.2139135065365396,0.30525870341826644,0.25146660101773727,1.728,58.21482592940862,15.232102640772192
hx,14,1,3,365.0,0.601,-419.4768439894252,-0.03803056027164753,-0.003621958121108504,5.659309564233164,109.79060554612337,0.5183908249614358,1.806669131439102,0.7905505759335477,1.3899818902093943,1103.75,0.16281276825238353,0.8672644795780556,0.35468006641719246,0.4089641335129424,0.003961516694963215,0.004527447651386531,0.003395585738539898,0.8262725903477504,0.5944484573272218,1.6909173669371316,0.7959397803301199,0.4707147705105527,3.054,54.352354503852034,14.944998069653813
hx,14,2,4,163.125,0.326,8.537890118952108,-0.012549019607843234,-0.0045632798573982175,3.9215686274509802,59.893048128342244,-0.5179142648910654,4.600914744119101,1.0308298336077009,0.7294285204991088,1752.5,0.18324034189012842,0.7400612659960448,0.3037342631445818,0.4104177276941894,0.0021390374331550803,0.00285204991087344,0.00035650623885918,0.21182449678849838,0.2903978811296798,1.0589789694601004,0.30894061926864413,0.29173442360819635,1.353,46.51164045452975,11.897122059818708
hx,15,0,2,237.5,0.021,-1515.42260573604,-0.016679697680479066,0.01209278081834769,4.669260700389105,172.24383916990922,1.854277788448061,5.093222469290342,0.8274625754683346,2.7968548345061244,2408.75,0.3166342630058051,0.9040405932898312,0.5146493534439758,0.5692768192755052,0.005447470817120622,0.00648508430609598,0.0025940337224383916,3.772656543179087,1.348892511915182,3.1366449398803224,3.6467720288676615,1.1626346299198285,15.153,55.23199914955549,20.010561856362745
hx,15,1,2,281.875,0.473,-348.3582266173454,-0.14038709677419142,-0.07019354838709747,10.32258064516129,114.83870967741936,-0.35650421801571464,1.6253304977153744,0.8061036088355497,1.501593548387097,483.75,0.13214194058788614,1.0674822188779467,0.48503263886723347,0.45437069610120684,0.005161290322580645,0.0012903225806451613,0.0,0.7895681277416621,0.5258201386052563,1.8701466785983383,0.8692107695018086,0.46478213684996944,2.548,53.196825415582765,11.810268743199753
hx,15,2,2,190.625,0.361,73.16338103552826,-0.04299424184261054,0.0030710172744724306,0.9596928982725528,87.3320537428023,-0.6951045636946962,2.1353937012764397,1.1266682105967996,0.8050729366602687,650.625,0.0942953969365903,0.8962413655303793,0.44587899679107945,0.4974987921107797,0.003838771593090211,0.0019193857965451055,0.0,0.332736707276644,0.41330007770097854,1.223128403552151,0.5146549554830281,0.4207693599366933,1.24,42.918605751506874,9.75308326431932
hx,16,0,1,378.125,0.389,-143.50153778732417,-0.0016110085584826082,-1.5262539046365637e-16,1.1746937405604967,121.66470884376574,0.4797868288445559,4.103052729481552,0.8671705143547764,1.1297801644571237,3723.75,0.10593137352150869,0.9509613196140907,0.403332112488371,0.4241309337923934,0.004866588353750629,0.003859708004698775,0.0015103205235777815,0.3598072496836233,0.3184754530156901,1.505554609237925,0.45406389406624487,0.3015924439274115,2.453,50.787724603900344,11.640247737667178
hx,16,1,2,175.0,0.601,-126.28128891540548,-0.004799400074990865,-0.004799400074991036,2.6246719160104988,81.36482939632546,-0.7389378418863044,3.913291169221839,0.8684786159175794,1.1690059992500939,1666.25,0.08612722509774051,1.0116431947060347,0.4095345965697767,0.40482118469524236,0.0037495313085864268,0.0037495313085864268,0.0029996250468691415,0.3064509311331187,0.26214658550059117,1.5716784194472568,0.4259749810745232,0.2710318954588269,1.718,50.46261968287267,11.302296105545997
hx,16,2,3,248.125,1.019,-110.18270786385933,-0.012126315789473761,-1.914725687943007e-16,5.894736842105263,69.47368421052632,-1.3391061455121218,6.932872089420248,0.8471965206285333,0.9579267368421053,1483.75,0.06493821353337931,0.8206228240063131,0.32000419616312636,0.38995283436165373,0.0025263157894736842,0.002105263157894737,0.0008421052631578948,0.23795609259048348,0.24840740261090102,1.2767666074654749,0.3463210505601737,0.2712485183550186,1.47,50.82264663815781,9.828345072205213
hx,17,0,2,223.75,0.64,-3186.968746784127,-0.0063443648009757995,-0.015128869910020562,1.220070154033857,217.32499618728076,0.5960973699916801,2.415342535198902,0.43601159087838437,4.9082661278023485,4097.5,0.273570813490553,0.9369639879449623,0.5690577906619786,0.6073422223089809,0.007320420924203141,0.006100350770169285,0.0032026841543388745,3.6875802664118766,0.7512999846369317,5.102487466623854,3.585481075020122,0.7026927745483548,16.429,70.62246672832404,18.40433086493777
hx,17,1,2,210.625,0.437,-1165.8138202236632,0.007272727272727893,0.0036363636363631715,13.636363636363637,206.8181818181818,0.46363192872950343,1.7957494520879174,0.6153458247477631,2.389422727272727,549.375,0.176913960791087,0.9366833306122941,0.6242780926932292,0.6664772098433193,0.003409090909090909,0.004545454545454545,0.0011363636363636363,1.878830256480156,0.7863113692840118,2.6667964264204507,1.842454808446459,0.6908869346729712,6.005,61.384724172551316,16.493354851010974
hx,17,2,2,243.125,0.376,-710.4222777870938,-0.04413793103448319,-0.01655172413793088,2.586206896551724,189.6551724137931,1.5948519288339134,4.672220899041742,0.676189105409662,1.7499491379310348,724.375,0.11355688769951883,0.8646829238094407,0.4177946274847437,0.4831766835918429,0.0034482758620689655,0.005172413793103448,0.0008620689655172414,1.3359947178810827,0.763447741950163,2.0340573996119935,1.2775144915491867,0.6280621637289483,5.413,57.90413284367661,14.336888364674488
hx,18,0,3,180.0,0.889,-477.28223130225115,-0.008588682621337784,-0.001431447103556882,2.2366360993066428,114.29210467456944,0.0374075630584859,3.38333615537979,0.5838914244405924,1.3597866249161263,2793.75,0.050102052769645224,0.7650384194449069,0.27617547120510016,0.36099555811260603,0.005144263028405279,0.004025944978751957,0.0013419816595839856,0.37667756446765965,0.2770122588100127,1.5809373304845025,0.3912792916533312,0.2474982936442001,2.29,60.611761813259335,9.50492146433552
hx,18,1,3,235.625,0.764,-645.118105972266,-0.022884386174016832,-0.0025427095748903274,2.3837902264600714,131.50576082638062,-0.21475483212411894,4.6808094681519234,0.5046066613682884,1.5539209376241558,1572.5,0.059469279448764234,0.7500283845874415,0.3406816369226198,0.45422499191149174,0.004370282081843465,0.005164878823996822,0.0007945967421533572,0.43441006776912583,0.2795573811067316,1.7544791311155388,0.45143318583052694,0.2573032519021729,2.813,64.2707540439318,10.348907299900269
hx,18,2,3,211.25,0.453,-78.09634176527588,-0.007831620166421594,-0.014096916299559671,0.9789525208027411,56.045031815956925,-0.4496265916439179,3.9906638331628574,0.9076587050099256,1.0036045031815957,2553.125,0.04257371592930014,0.9062845409363967,0.2803585102094826,0.30934932413147964,0.0031815956926089083,0.0031815956926089083,0.0007342143906020558,0.2530430261787215,0.25213420762514754,1.3622580213890472,0.3397917280518126,0.2494327232555686,1.515,48.46362219290009,7.489715835684448
hx,19,0,3,249.375,0.497,-515.1313982320809,-0.005465725347301246,-0.004008198588021138,2.163516283306764,123.32042814848553,3.225281348180095,16.09840884824432,0.7154931651174014,1.610097358232749,5488.125,0.12841666714504255,0.9681869179723085,0.4092895221950429,0.4227381248367055,0.0033022090639945345,0.0037576861762696426,0.0020496470052379866,1.0101091300145162,0.6273590381660008,1.9436224910829474,0.9695201858623894,0.4988212424534109,7.666,56.58427227661378,13.970689526727092
hx,19,1,3,251.25,0.555,-303.0482294129851,1.5878049961119558e-16,0.004469273743016824,2.793296089385475,130.23743016759778,0.9563118459368978,5.653547453388595,0.7366609222274628,1.2713938547486032,1789.375,0.06563104509836906,0.8937581903572057,0.33888194367717256,0.37916513362717563,0.0031424581005586594,0.002793296089385475,0.00034916201117318437,0.48347798522463536,0.38027396736177793,1.5774225029606248,0.5249535387287413,0.33279196774704883,2.932,54.74634860748636,9.621500070344831
hx,19,2,3,191.25,0.433,-95.87572995789733,-0.0014591883264935125,0.0014591883264933052,4.559963520291838,56.087551299589606,-0.8178382224390447,4.863587830952484,0.8380828711214664,0.788609667122663,1370.0,0.04346501452389328,0.6691310886759754,0.2183442788492533,0.32631016932914597,0.00364797081623347,0.00364797081623347,0.0,0.191263175531014,0.2425321214091385,1.0417875694005598,0.26187040225060854,0.2513664109097478,1.152,50.776001939794426,8.23125597415725
hx,2,0,3,240.0,0.387,-123.74369443021985,-0.009611533840608867,-0.007048458149779426,1.001201441730076,107.12855426511814,0.05700838448978434,3.539530623056653,0.8591482992957663,0.9503504205046056,3120.625,0.07513406289401608,0.7961505950798112,0.2936059529792735,0.3687819299435938,0.004004805766920304,0.004805766920304365,0.0016019223067681217,0.2730033610690707,0.2872659970246708,1.2575140327371468,0.3411970692257677,0.27132664951905694,1.775,50.54377808956519,9.7841019665831
hx,2,1,3,211.875,0.656,-642.7589459036324,-0.004244031830238184,0.00424403183023939,8.620689655172415,154.50928381962865,-0.8002452137459425,3.3601797875547943,0.4573144979766265,1.419941644562334,941.875,0.035705828120464446,0.6189906556678471,0.2403671220066869,0.38832108337297566,0.004641909814323607,0.0033156498673740055,0.001989389920424403,0.44419165313111614,0.3128238789475243,1.566064501950509,0.4493420295834029,0.2869243438081601,2.115,66.03846625292985,8.963937583764316
hx,2,2,4,235.625,0.626,-229.5013177818736,-0.009767264402899881,0.006104540251812546,3.4338038916444105,38.91644410530332,-0.20395786730228618,4.166068045138139,0.7584538169876969,1.113381915299504,1637.5,0.02877497993794606,0.8273961835658173,0.22710435470813298,0.27448078589072605,0.0038153376573826785,0.0038153376573826785,0.00038153376573826786,0.30086725509752943,0.27022825767436237,1.3970669502610653,0.3383861159989235,0.2422118109197919,1.883,53.327884388136944,6.751423376742076
hx,20,0,1,178.75,0.645,-354.48187200475434,-0.010188133140376017,3.9486021784642327e-16,5.788712011577424,104.77568740955138,0.22496798073005542,2.636270692375665,0.7066186894483348,1.1955513748191027,2158.75,0.147157847231672,0.7538231132074431,0.2893200076320952,0.3838035774746506,0.0037626628075253256,0.002894356005788712,0.0011577424023154848,0.44081808194459426,0.36871529842144496,1.4465369894544369,0.4279600006580632,0.29585140496093976,2.224,57.09846453191463,13.12098233068444
hx,20,1,4,322.5,0.019,-799.5120469387394,-0.005192931842769555,-0.0005769924269745272,2.5243418680129825,141.5434547421565,-0.09613587706243777,2.2108936336153326,0.45567126421321735,1.7203204111071044,3465.625,0.049793121087253846,0.7240421115689143,0.3554783667318108,0.49096366226755916,0.0030652722683014787,0.005409304002884962,0.0010818608005769925,0.6688320920868258,0.3887834427636663,1.8911655847412852,0.693493521171321,0.36670163985994497,3.089,66.36029109842706,9.810015435150376
hx,20,2,3,103.75,0.051,-138.03591669039494,0.006130268199233891,0.004904214559386869,18.007662835249043,46.74329501915709,-1.2846356830449364,4.889834459713896,0.7485160736770745,0.8034869731800764,1630.625,0.0449808376034328,0.631475339133973,0.25178950547920986,0.398732127567361,0.0030651340996168583,0.0030651340996168583,0.0,0.24531797963660137,0.3053166856777665,1.0283301608116309,0.3323678181954776,0.32321119311831664,1.19,53.974177833553,9.122537249280356
hx,21,0,2,211.25,0.641,-562.6747658961834,0.005000000000001137,0.015000000000000213,6.25,70.3125,-0.7534794561783926,2.763608922119279,0.5178435463482295,1.39684375,799.375,0.023698627063271784,0.6956872833595683,0.2693068284211963,0.3871090285288486,0.00546875,0.00390625,0.0,0.5149568479721748,0.3686574450235932,1.5692671440091734,0.5570104235858534,0.35494939514428353,2.155,63.04485758811613,6.858495730796561
hx,21,1,3,199.375,0.498,-896.5084461091378,-0.009235209235209367,-0.0038480038480042853,1.6835016835016836,134.68013468013467,-0.37987106373516005,5.096027147084981,0.4695721753814394,2.0253112073112076,2598.125,0.032023408293850184,0.9081639193649984,0.36250013151329236,0.399157160710324,0.0036075036075036075,0.00456950456950457,0.000481000481000481,0.5903424168592966,0.291482323668683,2.2428355683829952,0.6133892064450857,0.2734882641830571,3.901,65.40002136104356,8.444462122892672
hx,21,2,2,141.875,1.263,-401.22807079723606,-0.010310108739427708,-0.00902134514699945,4.832863471606927,96.25453080950463,-1.1680069630177936,5.491491186543473,0.654037259229027,1.4580571888844138,1551.25,0.04136436400368404,0.9580810407798992,0.36862513935126284,0.3847536102490806,0.003624647603705195,0.002819170358437374,0.0008054772452678212,0.42810794662870316,0.29361533271287965,1.7629213351742914,0.5050933775799185,0.2865093112790437,2.408,57.55254961185111,8.818031762327568
hx,22,0,2,80.0,1.249,-1079.0986982647255,-0.008545994065282357,0.0018991097922844886,1.4836795252225519,156.37982195845697,2.2589497353664454,8.048462886355015,0.37300152551380533,1.918785163204748,2105.625,0.053215204493733854,0.5741115523871178,0.2664134003693618,0.4640446604177055,0.004451038575667656,0.003857566765578635,0.0002967359050445104,1.2803618299395758,0.6672773244718654,2.0348474011170876,1.2573937914387188,0.6179302638362152,6.993,70.42075828990895,10.916805934755214
hx,22,1,2,154.375,0.547,-563.5753866026072,-0.006209974771977489,-0.0018629924315924347,2.910925674364448,143.02348146710654,0.5457837758707184,2.972104425240554,0.5750243170511006,1.5515460896565105,3220.0,0.053936086622820754,0.8492674839524544,0.38764515916260445,0.4564464865162628,0.0027168639627401514,0.0031049873859887445,0.0009703085581214826,0.5507041297131853,0.3549389434090888,1.799561444350446,0.5862362523249778,0.3257661771791185,2.931,61.043826473418875,10.639991769586578
hx,22,2,2,196.875,0.123,-423.56194514363597,0.00970186963112743,0.0016169782718546098,2.02122283981809,64.67913087417888,1.2351851656836852,4.675955847945683,0.7131485438309048,1.3885871652349673,1236.25,0.056635047044526224,0.8607806138514952,0.35264768780592604,0.40968358502874697,0.0025265285497726125,0.00202122283981809,0.0005053057099545225,0.8086820686041319,0.5823776057063672,1.6691462945136029,0.8132621397471252,0.48723239084571296,3.811,55.49646244841235,10.075322395094869
hx,23,0,2,286.25,0.729,-163.30960236457892,-0.020664206642067345,-0.01771217712177189,8.302583025830259,151.29151291512915,-0.920014080385336,4.27924939784669,0.7508610508727052,0.884240774907749,676.875,0.07186325713422455,0.6807321112615561,0.3308932313001622,0.48608435804055067,0.007380073800738007,0.0009225092250922509,0.0009225092250922509,0.26243581214475753,0.29679225341325943,1.1314534041685804,0.3787532647037438,0.3347493262279422,1.306,54.30303813461344,9.755079826983007
hx,23,1,2,233.125,0.797,128.7950843938972,-0.027598102630444744,0.008279430789132187,1.2936610608020698,116.42949547218629,-0.18373475566287562,4.13657830106577,1.225075590108254,0.7215308322552825,1448.75,0.15995666719015833,0.8820216119011132,0.34902967619236885,0.395715560121105,0.004312203536006899,0.0034497628288055198,0.0021561017680034496,0.20736881537730015,0.2874011838539585,1.1549607033766722,0.35980297367480935,0.31152832526931895,1.299,41.13339737037778,10.745008537106338
hx,23,2,2,250.0,0.546,92.66485181397915,0.006183574879227141,-0.021642512077293015,16.42512077294686,85.99033816425121,-0.5504553704953039,3.7017129390965806,1.1032843513594894,0.7481149758454108,646.25,0.12147554002362547,0.8635709904573406,0.3981907919068047,0.4610979251351714,0.001932367149758454,0.003864734299516908,0.000966183574879227,0.24443434319508373,0.32673365871183047,1.1547188022522559,0.43630197714581564,0.37784261960125476,1.199,43.92240336260818,11.690391249019747
hx,24,0,1,263.75,0.614,-457.4720208115605,-0.0017540654120226401,-0.007600950118764829,0.0,146.17211766855473,-0.24049261798785268,4.876940932833141,0.5495790949932852,1.2459771606066143,3420.0,0.03751213591690923,0.675918642938575,0.26824718244695184,0.39686312139688856,0.0029234423533710946,0.004385163530056642,0.0003654302941713868,0.3019260881674098,0.24232072441874822,1.4333975239620926,0.343238326140002,0.23945787571283625,2.287,61.87453841651484,8.60253741033584
hx,24,1,1,285.0,0.529,-259.63790347618027,-0.02073778664007994,0.009571286141575864,2.991026919242273,91.22632103688933,-0.5399629348810596,3.4861786139229194,0.7463374420221806,1.1572836490528415,1253.125,0.05110013756438033,0.833743560839137,0.3311179254313006,0.39714600625885577,0.003489531405782652,0.003988035892323031,0.0,0.39344783036153075,0.33997527804314975,1.4455097397615142,0.4575758271789582,0.31654980564465157,2.025,54.16007355358547,9.199951297165185
hx,24,2,1,214.375,0.183,-166.72509046269647,-0.00949868073878604,0.003166226912928805,10.554089709762533,54.41952506596306,-0.8644057785109105,3.4820246693422665,0.7202988398366723,0.8428769788918206,1894.375,0.0646270169445871,0.6351159134207516,0.3129386680533362,0.49272685731938287,0.002638522427440633,0.002968337730870712,0.00032981530343007914,0.2845686820432703,0.33761591450440287,1.06656866532167,0.39389726064402875,0.36931261291576756,1.357,55.32800251836388,9.76291543964525
hx,25,0,1,253.75,1.062,-664.4029533992822,-0.002314368370298917,0.0015429122468663104,6.509161041465767,127.77242044358727,-0.03153002768794137,3.201035968257771,0.4029929941855418,1.339184426229508,2591.875,0.02145171656821087,0.5112634090863122,0.19933587700695687,0.38988879991078085,0.0024108003857280617,0.0036162005785920926,0.00048216007714561236,0.47981068166477675,0.3582857388923572,1.4444224735544202,0.4882642736458353,0.3380342542333335,2.569,68.40181552978018,7.236174830907817
hx,25,1,3,251.875,0.479,-992.1792184323926,0.0004563605248147073,0.0031945236737019136,1.8539646320593268,134.3411294922989,1.6571162619770516,5.850682273973787,0.36505441852731785,1.7904305476326297,4381.875,0.022880163110283496,0.5540674843628522,0.2365100541527692,0.4268614579047948,0.0037079292641186536,0.00356531660011409,0.0015687393040501997,1.0688902590034468,0.5970017996044422,1.8944682266662016,1.0592855388346794,0.5591466375230592,6.04,70.29660774186004,7.690310748559413
hx,25,2,4,151.875,1.223,-1099.7887708181972,4.815878468862582e-16,0.010844394238915972,5.930528099406947,113.52725218864728,0.6603664995714681,3.470981687468902,0.4194809914349388,2.204119175374188,2212.5,0.025972712284156763,0.8336628445648454,0.35280330307026064,0.42319662603461305,0.0022592487997740753,0.0022592487997740753,0.0002824060999717594,1.1154901809913726,0.5060934061344476,2.3755560223281917,1.130777244635676,0.4760052947635579,5.602,67.68484031346773,7.512944660146635
hx,3,0,2,226.875,0.635,8.651444064119495,0.019847328244274928,-0.04732824427480875,1.9083969465648856,111.16412213740458,-0.704865493601239,3.4581356485837214,1.0396548952673925,0.8493602099236641,1309.375,0.08959282397458446,0.8601351269951046,0.31477348248345854,0.3659581763427388,0.004293893129770993,0.0033396946564885495,0.00047709923664122136,0.25841323370110963,0.30424457218726364,1.224252551323436,0.35820474326443785,0.2925905630151336,1.377,45.17551679804754,9.62288641022185
hx,3,1,2,169.375,0.616,-40.92176819006178,-0.09783439490445825,-0.04891719745222883,5.095541401273885,117.19745222929936,-1.0147044964688827,3.470727573786662,0.9044274935558979,0.9839235668789809,490.0,0.04804531189437655,0.9329155913408538,0.4255738606847388,0.4561761692427857,0.005095541401273885,0.0025477707006369425,0.0,0.34198296492384733,0.34757066141694526,1.3634030173395664,0.5269105783074544,0.3864672232687476,1.503,48.64675323944611,7.675613760849846
